5.0918	1.0376	1	1	1.0663
5.1085	1.0389	1	1	1.0644
5.1252	1.0401	1	1	1.0576
5.1419	1.0413	1	1	1.0465
5.1586	1.0424	1	1	1.0319
5.1753	1.0435	1	1	1.0152
5.192	1.0445	1	1	0.99762
5.2087	1.0454	1	1	0.98051
5.2254	1.0463	1	1	0.9652
5.2421	1.0472	1	1	0.95284
5.2588	1.048	1	1	0.94432
5.2755	1.0487	1	1	0.94023
5.2922	1.0494	1	1	0.94082
5.3088	1.0501	1	1	0.94595
5.3255	1.0507	1	1	0.95514
5.3422	1.0512	1	1	0.96763
5.3589	1.0517	1	1	0.98239
5.3756	1.0521	1	1	0.99825
5.3923	1.0525	1	1	1.014
5.409	1.0529	1	1	1.0283
5.4257	1.0532	1	1	1.0403
5.4424	1.0534	1	1	1.0489
5.4591	1.0536	1	1	1.0536
5.4758	1.0538	1	1	1.0541
5.4925	1.0539	1	1	1.0504
5.5092	1.054	1	1	1.043
5.5259	1.054	1	1	1.0323
5.5426	1.054	1	1	1.0194
5.5593	1.0539	1	1	1.0051
5.576	1.0538	1	1	0.99077
5.5927	1.0537	1	1	0.97737
5.6093	1.0535	1	1	0.96594
5.626	1.0533	1	1	0.95734
5.6427	1.053	1	1	0.95216
5.6594	1.0527	1	1	0.95076
5.6761	1.0524	1	1	0.95317
5.6928	1.052	1	1	0.95915
5.7095	1.0517	1	1	0.96816
5.7262	1.0512	1	1	0.97946
5.7429	1.0508	1	1	0.99215
5.7596	1.0503	1	1	1.0052
5.7763	1.0497	1	1	1.0177
5.793	1.0492	1	1	1.0285
5.8097	1.0486	1	1	1.037
5.8264	1.048	1	1	1.0425
5.8431	1.0474	1	1	1.0446
5.8598	1.0467	1	1	1.0432
5.8765	1.046	1	1	1.0386
5.8932	1.0453	1	1	1.0311
5.9098	1.0446	1	1	1.0213
5.9265	1.0439	1	1	1.01
5.9432	1.0431	1	1	0.99816
5.9599	1.0423	1	1	0.98667
5.9766	1.0415	1	1	0.97641
5.9933	1.0407	1	1	0.96815
6.01	1.0398	1	1	0.96248
6.0267	1.039	1	1	0.9598
6.0434	1.0381	1	1	0.96025
6.0601	1.0372	1	1	0.96376
6.0768	1.0363	1	1	0.97
6.0935	1.0354	1	1	0.97843
6.1102	1.0345	1	1	0.98838
6.1269	1.0335	1	1	0.99904
6.1436	1.0326	1	1	1.0096
6.1603	1.0316	1	1	1.0192
6.177	1.0307	1	1	1.0272
6.1937	1.0297	1	1	1.033
6.2104	1.0287	1	1	1.0361
6.227	1.0278	1	1	1.0364
6.2437	1.0268	1	1	1.0338
6.2604	1.0258	1	1	1.0288
6.2771	1.0248	1	1	1.0216
6.2938	1.0238	1	1	1.0128
6.3105	1.0228	1	1	1.0033
6.3272	1.0219	1	1	0.9936
6.3439	1.0209	1	1	0.98461
6.3606	1.0199	1	1	0.97696
6.3773	1.0189	1	1	0.97122
6.394	1.0179	1	1	0.96779
6.4107	1.017	1	1	0.96691
6.4274	1.016	1	1	0.96858
6.4441	1.015	1	1	0.97264
6.4608	1.0141	1	1	0.97874
6.4775	1.0131	1	1	0.98636
6.4942	1.0122	1	1	0.9949
6.5109	1.0112	1	1	1.0037
6.5275	1.0103	1	1	1.012
6.5442	1.0094	1	1	1.0193
6.5609	1.0085	1	1	1.025
6.5776	1.0076	1	1	1.0286
6.5943	1.0067	1	1	1.03
6.611	1.0058	1	1	1.029
6.6277	1.0049	1	1	1.0259
6.6444	1.0041	1	1	1.0208
6.6611	1.0032	1	1	1.0141
6.6778	1.0024	1	1	1.0066
6.6945	1.0016	1	1	0.9986
6.7112	1.0008	1	1	0.99089
6.7279	1	1	1	0.98401
6.7446	0.99923	1	1	0.97849
6.7613	0.99847	1	1	0.97472
6.778	0.99773	1	1	0.97296
6.7947	0.997	1	1	0.97331
6.8114	0.99628	1	1	0.97571
6.828	0.99559	1	1	0.97993
6.8447	0.9949	1	1	0.98563
6.8614	0.99424	1	1	0.99233
6.8781	0.99359	1	1	0.99951
6.8948	0.99296	1	1	1.0066
6.9115	0.99234	1	1	1.013
6.9282	0.99174	1	1	1.0184
6.9449	0.99116	1	1	1.0222
6.9616	0.9906	1	1	1.0243
6.9783	0.99005	1	1	1.0244
6.995	0.98953	1	1	1.0227
7.0117	0.98902	1	1	1.0192
7.0284	0.98852	1	1	1.0144
7.0451	0.98805	1	1	1.0085
7.0618	0.98759	1	1	1.002
7.0785	0.98715	1	1	0.99557
7.0952	0.98673	1	1	0.98954
7.1119	0.98633	1	1	0.98442
7.1285	0.98595	1	1	0.98059
7.1452	0.98558	1	1	0.97832
7.1619	0.98523	1	1	0.97776
7.1786	0.9849	1	1	0.97892
7.1953	0.98459	1	1	0.98168
7.212	0.98429	1	1	0.9858
7.2287	0.98402	1	1	0.99094
7.2454	0.98376	1	1	0.99669
7.2621	0.98351	1	1	1.0026
7.2788	0.98329	1	1	1.0082
7.2955	0.98308	1	1	1.0131
7.3122	0.98289	1	1	1.0169
7.3289	0.98271	1	1	1.0193
7.3456	0.98256	1	1	1.0202
7.3623	0.98241	1	1	1.0195
7.379	0.98229	1	1	1.0173
7.3957	0.98218	1	1	1.0139
7.4124	0.98209	1	1	1.0094
7.429	0.98201	1	1	1.0043
7.4457	0.98195	1	1	0.99895
7.4624	0.9819	1	1	0.99377
7.4791	0.98187	1	1	0.98916
7.4958	0.98185	1	1	0.98547
7.5125	0.98185	1	1	0.98296
7.5292	0.98186	1	1	0.98181
7.5459	0.98188	1	1	0.98208
7.5626	0.98192	1	1	0.98372
7.5793	0.98198	1	1	0.98658
7.596	0.98204	1	1	0.99043
7.6127	0.98212	1	1	0.99494
7.6294	0.98221	1	1	0.99977
7.6461	0.98231	1	1	1.0045
7.6628	0.98243	1	1	1.0089
7.6795	0.98256	1	1	1.0124
7.6962	0.98269	1	1	1.015
7.7129	0.98284	1	1	1.0163
7.7295	0.983	1	1	1.0164
7.7462	0.98317	1	1	1.0152
7.7629	0.98335	1	1	1.0129
7.7796	0.98354	1	1	1.0096
7.7963	0.98374	1	1	1.0056
7.813	0.98395	1	1	1.0013
7.8297	0.98416	1	1	0.99693
7.8464	0.98439	1	1	0.99289
7.8631	0.98462	1	1	0.98946
7.8798	0.98486	1	1	0.98691
7.8965	0.98511	1	1	0.9854
7.9132	0.98537	1	1	0.98505
7.9299	0.98563	1	1	0.98585
7.9466	0.9859	1	1	0.98773
7.9633	0.98617	1	1	0.99052
7.98	0.98645	1	1	0.99399
7.9967	0.98674	1	1	0.99786
8.0134	0.98703	1	1	1.0018
8.0301	0.98733	1	1	1.0056
8.0467	0.98763	1	1	1.0088
8.0634	0.98793	1	1	1.0114
